Text,Level,A1,A2,B1,B2,C1,C2,Labels,Text Count
The pygmy killer whale avoids human contact . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",8
"Schoeman committed suicide at a retirement center in South Africa at the age of 77 , writing about dying with dignity in his suicide statement . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",26
Shoeman died in an act of suicide by refusing to eat or drink at a retirement center in South Africa at the age of 77 . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",26
"Despite the huge numbers , there are only about 120 modern species in 20 genera . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
Plants and animals living in the desert need special adaptations to survive in the harsh environment . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
"The dolmen dates from around 3500 BC , and has traditionally been identified as a communal burial . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
It affects up to 80 percent of all patients who have had diabetes for 10 years or more . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",19
Diffusion is associated with the dependency of the output bits on the input bits . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
Diffusion means that changing a single character of the input will change many characters of the output . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
The division is noticeable in the maintenance and repair of these kinds of products too . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
This division is also detectable in the service area of these kinds of products . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"They are viviparous , born live and free-swimming . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",9
"Bull sharks are viviparous , meaning that they give live birth . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
"However , after a massive stroke in April 1940 , plans were made for his lying - in-state and state funeral . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",22
"The microarchitecture is related to , but not the same as , the instruction set architecture . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
Computer architecture is the combination of microarchitecture and instruction set architecture . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
"Steadily rising sea levels then further isolated this little island , which is entirely of volcanic origin . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
This small island is entirely of volcanic origin . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",9
Another recently developed source of rare earths is electronic waste and other wastes that have significant rare- earth components . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
The first recorded outbreak of chikungunya may have been in 1779 . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
"During the third hour after the shooting , an autopsy was performed due to overwhelming media interest . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
Both of these calculations can be computed efficiently using the square- and - multiply algorithm for . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
"After 1998 , weight - control problems and injuries began to take a toll on Reeves , and his numbers fell off dramatically . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",24
An entity whose income exceeds its expenditure can lend or invest the excess income to help that excess income produce more income in the future . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",26
The breed eventually became popular in other European countries as well . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
The election results in 2009 means the party still qualifies for some government funding of campaign finance . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
"On account of the election results in 2009 , the party fulfils the conditions for receiving public allowances . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",19
A collision happens when two stations attempt to transmit at the same time . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
The following tables include medals won by athletes on Irish teams together with one poet . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
"Garden Dormice are usually 10 to in length , with the tail adding another 8 to . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
"Construction is expected to begin by 2019 and operations will commence in 3 phases , from 2026 to 2028 . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
In the movie a scientist takes college students to use as human guinea pigs . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
Males of many species feed on salts from moist soil . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
"Since the germ theory of disease , it has also come to mean an absence of germs and other waste . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
The coloration is yellowish - brown with several irregularly distributed dark spots on the rear half . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
"So far , about 12,000 different species of millipedes have been described . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
It was built between 2003 and 2006 out of formerly barren lands . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
"Built between 2003 and 2006 out of formerly barren lands , it covers 40 hectares . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
A number of medications are used to treat bipolar disorder . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
Political parties became legal in mid-1992 after a ten-year hiatus . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
A nuclear meltdown may be part of a chain of disasters . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
"A prolific artist , he made several thousand paintings . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
"Because there were no international regulations , each ship was left to develop its own practices . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
A downward diagonal attack to the side of the opponent 's neck or shoulder . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"The series remains popular today for its lovely , yet often realistic , depiction of childhood and the interplay between children 's imagination and reality . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",26
Washed up corals can be found on the island 's beaches . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
The peninsula's main economic resource is agriculture . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",8
The following is a table grouping the moons of the solar system by diameter . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
The following is a comparative table classifying the natural satellites in the Solar System by diameter . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
"With their righting reflex , cats often land uninjured . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
An overhead kick is a move where a wrestler starts by either lying down or dropping down on the mat while the opponent standing near their head . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",28
Summers can be warm and dry for extended periods creating ideal fire weather conditions . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"Its relative major is E major , and its parallel major is C-sharp major . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"M82 is being physically affected by its larger neighbor , the spiral M81 . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
"Recently , M82 has undergone at least one tidal encounter with M81 . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
There are very few symphonies written in this key . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
Choirs can sing with or without instrumental accompaniment . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",9
The race is unique in that its winner receives a championship belt rather than a trophy . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
"In April 2009 , part of the roof collapsed , resulting in an 18 - month restoration costing more than  1 million . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",23
The town is known for its large originating from a castle built at the beginning of the 13th century . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
The trophy is in the form of a grandfather clocks . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
Some fast food outlets previously dispensed ketchup from hand -operated pumps into paper cups . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"Buildings in the Romanesque style have very thick walls and round arches , Castles and churches or cathedrals were built in this style . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",24
"In 2004 , the national university system underwent partial privatization . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
Search engines also often make web pages they have indexed available from their cache . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"The frog has a few native predators , among them snakes and birds . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
"Flash drives use little power , compared to hard drives and have no moving parts . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
"Most mambas are arboreal , meaning they live in trees . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
"In computational linguistics , a stem is the part of the word that never changes even when different forms of the word are used . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",25
The state and union territory capitals are sorted according to no legislative and judicial capitals . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
"By the 7th millennium BC , more developed settlements may be found in the area . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
Laws retired in August 2016 and was diagnosed with cervical cancer one month later . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
The reconstruction of the building was completed on 16 July 2012 . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
The practice is generally considered safe sex as long as the hands are protected with a latex gloves . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",19
"A lute has an oval- shaped back , made of strips of wood . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
The bloody eight - year war ended in a stalemate . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
"It is common in folk traditions of choral singing of many people , especially in African musical cultures . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",19
"Currently , no specific treatment for chikungunya is available . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
The alpine newt typically lives in forests with good access to water in hilly to mountainous regions . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
"Northern crested newts normally live on land , but breed in ponds and pools . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"The song was considered controversial upon release , because it was about religion . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
Tree frogs are usually tiny as their weight has to be carried by the branches and twigs in their habitats . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
Baber first worked as a teacher of geography and as a principal in a private school . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
Videos were introduced in amusement arcades in the late 1970s . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
"Video games were introduced in amusement arcades in the late 1970s and were most popular during the golden age of arcade video games , the early 1980s . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",28
There are two major styles of punctuation in English  British or American . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
"The period from 18,000 to 15,000 years ago saw increased aridity of the continent with lower temperatures and less rainfall than currently prevails . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",24
The game is played for 80 minutes in two 40 - minute halves but there is an overtime if it goes on long enough . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",25
The forces between the atoms in a solid can take many forms . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
"Militia members generally do not have access to women , so boys are sometimes kidnapped to be humiliated and raped by adult men . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",24
"Military members generally do not have access to women , and often boys are kidnapped to be humiliated and raped by adult men . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",24
The weapon 's barrel is screwed into the receiver and is not quickly detachable . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"The main economic activities of the municipality are the same as the province  tourism , agriculture and fishing . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",19
The lesser black - backed gull is smaller than the European herring gull . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
There is usually an option to produce audible representing the radiation intensity . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
The shovelnose frogs are digging frogs . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",7
"The eggs are usually deposited on the leaves of trees or shrubs hanging over the running water of mountain streams , creeks , and small rivers . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",27
More than 4400 m2 of the museum 's 11200 m2 is dedicated to exhibits in a series of chronological galleries celebrating the 3. 9 - billion - year-history of life on Earth . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",33
Construction of the track started in March 1909 . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",9
Warlimpirrnga paints abstract images of sacred dreaming stories and songs . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
The precise origin of absinthe is unclear . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",8
"As the enamel and dentin are destroyed , the cavity becomes more noticeable . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
Other theorems have a known proof that cannot easily be written down . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
"There are other theorems for which a proof is known , but it cannot easily be written down . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",19
Mutoh is credited as one of the first Japanese wrestlers to achieve a fan base outside of his native Japan . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
"Most hummingbirds have bills that are long and straight or nearly so , but in some species the bill shape is adapted for specialized feeding . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",26
"Some Western sources consider visual kei a music genre , with its sound usually related to glam rock , punk rock and heavy metal . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",25
Early visual kei bands were strongly influenced by glam rock and heavy metal . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
"A single leader makes a musical statement , and then the chorus responds together . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
An example of this would be an assassin killing for money . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
"It looked like a small , dog-sized saber - toothed cat . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
"By daybreak of June 17 , the British became aware of the presence of colonial forces on the Peninsula and mounted an attack against them that day . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",28
"When the British were alerted to the presence of the new position the next day , they mounted an attack against them . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",23
NSAIDs are the usual first-line treatment for gout . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",9
The first goal of treating gout is to reduce the symptoms of an acute attack . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
Many prophets make a large number of prophecies . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",9
To prophesy is to make a prophecy . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",8
Studying the atmosphere includes studying the interactions between the atmosphere and living organisms . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
"Procaine was first made in 1905 , and was the first man-made pain-killer that could be taken as a shot . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
"Net - casting spiders weave only small webs , but then manipulate them to trap prey . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
The number of white blood cells increases when a person is fighting infection or disease and decrease when a person is healthy . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",23
Zinc sulfate can be used to add zinc to the soil . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
Asian mist is the illegal move of spitting a colored liquid into an opponent 's face in professional wrestling . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
"With the basic characteristics of the LC - 6 accepted , a series of modifications followed . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
The golden everlasting has proven very adaptable to cultivation . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
The idiom is based on the popular understanding of the elevated place of cows in Hinduism and appears to have emerged in America in the late 19th century . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",29
The idiom is based on the honor shown to cows in Hinduism . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
"The climate of the province is a tropical climate , hot most of the year , but it is cooler in the mountains . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",24
"After the war , the buildings were used to house new migrants to Australia . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
Teams are given up to four clues and must try to figure out the connection between them within 40 seconds . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
Flash drives implement the USB mass storage device class so that most modern operating systems can read and write to them without installing device drivers . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",26
"Most modern operating systems can use a flash drive , without the need to install special software . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
"The shovelnose frogs are burrowing frogs , living most of their lives underground . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
"We know of about 3,000 of these nebulae in our galaxy , compared to 200 billion stars . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
Cities designated by government ordinance recognized starting in 1956 . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
The book received critical acclaim . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",6
The novel received favorable reviews in several major newspapers . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
"The wrestler makes a punching motion , but tucks their hand towards the chest so the elbow and forearm make contact . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",22
The common cold is the most common human disease and people are affected all around the world . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
"The electrolysis of water breaks water into hydrogen and oxygen , using electricity . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
The electrolysis of water is a simple method of producing hydrogen . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
"Starting in 1941 , all entering students had to be high school graduates , allowing the seminary to discontinue all high school classes . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",24
"In 2005 , the municipality had a total population of 7,233 . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
Long- term misuse of alcohol can cause a wide range of mental health problems . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
Alcoholism can cause many health problems . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",7
The Internet has made it easier to both spread and debunk urban legends . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
"Before the unification of Egypt , the land was settled with autonomous villages . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
"Before the Early Dynastic Period , Egypt was settled with small , separate villages . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
The film 's B movie-esque title generated a lot of pre-release interest on the Internet . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",16
The nose cavity is divided into a right and left passageway . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
"About 400 hotels and restaurants were ordered to close for violating local environmental laws , while 3 casinos have been permanently shut down . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",24
400 restaurants and hotels had to close for violating the laws that were set in place . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
The type of current used plays an important role in arc welding . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
"However , species vary significantly in the detailed functioning . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
"For an algebraic proof of this result , start with the equation",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
Kepler -22 b 's radius is roughly 2. 4 times the radius of Earth . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
The mechanism of sound masking can be explained by analogy with light . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
"Traditionally , the didgeridoo was played as an accompaniment to ceremonial dancing and singing and for solo or recreational purposes . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
Winners are listed first and indicated with double dagger,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",9
"It also displays facsimiles of the Erfurt Hebrew Manuscripts , a collection of significant religious texts dating from the 12th - 14th century . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",24
Inductors are used extensively in analog circuits and signal processing . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
"Monoceros is not easily seen with the naked eye , containing only a few fourth magnitude stars . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
Monoceros is hard to see with the naked eye . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
"Its area is 2812 km2 , of which about three quarters are considered productive to trees or crops . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",19
"Its area is 2,812 km2 , of which about three quarters are considered productive . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"They forage on wet ground or in shallow water , mainly eating insects , small fish and some seeds . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
"Ditko was found unresponsive in his apartment in New York City on June 29 , 2018 . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
"Stretching is usually done a little bit at a time , so the pierced hole would not bleed or get infected . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",22
"An artist that operates a printing press to do their own works , especially by hand , is usually named by the term printmaker . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",25
"An artist who operates a printing press to execute their own works of printing press such as , hand in limited runs . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",23
Ubuntu divides most software into four domains to reflect differences in licensing and the degree of support available . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",19
Tropical Depression Ten-E originated from a tropical wave that moved off the west coast of Africa on August 14 . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
The satellite was found at 0. 25 arcsec from Orcus with magnitude difference of 2. 7 . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
"The theory has been criticized and modified over the course of time , as one of several competing theories of emotion . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",22
The latter half of the period was a time of mountain - building on nearly all continents . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
A test tube with a stopper is often used for temporary storage of chemical or biological samples . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",18
"One method , more obscure than most , is round half alternatingly . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
"One method , more obscure than most , is to alternate direction when rounding a number with 0. 5 fractional part . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",22
The following table contains a list of point groups with representative molecules . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
"After winning a victory , and as pursuing the Japanese ships became too dangerous near Wake , American forces pulled back . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",22
"After winning a clear victory , and as pursuit became too hazardous near Wake , American forces retired . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",19
Of the total length of the railway routes 72  or 2117 km are for public transport and does not include railway routes for freight rail transport . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",27
"The authors explain that the problems of oil dependence are manageable , suggesting that oil dependence is a problem we need no longer have . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",25
Blackmail is an indictable -only offence . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",7
"Sometimes , glow fuel is called nitro or just model fuel . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
"In addition , there was the matter of the Ruhr . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
"Lateral undulation is a snake 's only way of moving in water , and the most common way of moving altogether . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",22
The modern outdoor polo ball is made of a high-impact plastic . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
Different filters are used to select the wavelength of light which the solution absorbs the most . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",17
"Most screwdrivers are operated manually , but there are some that use an electric or other motor to rotate the bit . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",22
Rhetorical questions are often used as a metaphor for a question already asked . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
The question is used as a rhetorical device or tool . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",11
A number of currencies were official ISO 4217 currency codes and currency names until their replacement by the euro or other currencies . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",23
"The chapel offers regular services , as well as music of pipe organ . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
"Many large tech companies have a reputation for innovation , spending large sums of money annually on research and development . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
"All the islands are low and flat , with ridges that usually rise no more than 15 to . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",19
"As of 2010 , the municipality had a total population of 16,785 , up from 15,935 as of 2005 . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",20
There are two practices of balancing a chemical equation . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",10
"Genets are highly agile , have quick reflexes and exceptional climbing skills . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",13
"A double knee is where a wrestler charges towards their opponent and strike them in either the head , chest or back with both of their knees . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",28
"An elbow smash is where a wrestler makes a punching motion , tucks their hand towards their chest so the elbow and forearm make contact . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",26
Black powder rocket propellant is a lot like old fashioned gunpowder . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
Another method of protection is the release of an acid from the skin . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
The specific energy of a flywheel is determined by,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",9
Deep seismic events and tsunamis are fairly common . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",9
When a wrestler jumps forward from an elevated position and executes a mid-air backflip . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",15
"After his retirement he wrote other chess books , but he was no longer up to date with new ideas . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",21
"Worldwide , breast cancer is the most-common invasive cancer in women . ",B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",12
A chair shot is where a wrestler hits their opponent with a chair . ,B2,0,0,0,1,0,0,"[0, 0, 0, 1, 0, 0]",14
